cod_munic;munic;pop_munic;mes;ano
3302007;Itaguaí;108406;5;2010
3302056;Italva;14029;5;2010
3302106;Itaocara;22901;5;2010
3302205;Itaperuna;95623;5;2010
3302254;Itatiaia;28685;5;2010
3302270;Japeri;95197;5;2010
3302304;Laje do Muriaé;7497;5;2010
3302403;Macaé;204761;5;2010
3302452;Macuco;5260;5;2010
3302502;Magé;226810;5;2010
3302601;Mangaratiba;36156;5;2010
3302700;Maricá;126094;5;2010
3302809;Mendes;17920;5;2010
3302858;Mesquita;168368;5;2010
3302908;Miguel Pereira;24625;5;2010
3303005;Miracema;26848;5;2010
3303104;Natividade;15083;5;2010
3303203;Nilópolis;157339;5;2010
3303302;Niterói;486900;5;2010
3303401;Nova Friburgo;181879;5;2010
3303500;Nova Iguaçu;795523;5;2010
3303609;Paracambi;46963;5;2010
3303708;Paraíba do Sul;40997;5;2010
3303807;Paraty;37334;5;2010
3303856;Paty do Alferes;26325;5;2010
3303906;Petrópolis;295698;5;2010
3303955;Pinheiral;22640;5;2010
3304003;Piraí;26212;5;2010
3304102;Porciúncula;17717;5;2010
3304110;Porto Real;16477;5;2010
3304128;Quatis;12743;5;2010
3304144;Queimados;137578;5;2010
3304151;Quissamã;20071;5;2010
3304201;Resende;119402;5;2010
3304300;Rio Bonito;55411;5;2010
3304409;Rio Claro;17397;5;2010
3304508;Rio das Flores;8539;5;2010
3304524;Rio das Ostras;103539;5;2010
3304557;Rio de Janeiro;6309501;5;2010
3304607;Santa Maria Madalena;10325;5;2010
3304706;Santo Antônio de Pádua;40545;5;2010
3304805;São Fidélis;37525;5;2010
3304755;São Francisco de Itabapoana;41349;5;2010
3304904;São Gonçalo;997125;5;2010
3305000;São João da Barra;32624;5;2010
3305109;São João de Meriti;458459;5;2010
3305133;São José de Ubá;6989;5;2010
3305158;São José do Vale do Rio Preto;20228;5;2010
3305208;São Pedro da Aldeia;87244;5;2010
3305307;São Sebastião do Alto;8883;5;2010
3305406;Sapucaia;17516;5;2010
3305505;Saquarema;73673;5;2010
3305554;Seropédica;77870;5;2010
3305604;Silva Jardim;21347;5;2010
3305703;Sumidouro;14883;5;2010
3305752;Tanguá;30618;5;2010
3305802;Teresópolis;163120;5;2010
3305901;Trajano de Moraes;10283;5;2010
3306008;Três Rios;77303;5;2010
3306107;Valença;71712;5;2010
3306156;Varre-Sai;9435;5;2010
3306206;Vassouras;34340;5;2010
3306305;Volta Redonda;257432;5;2010
3300100;Angra dos Reis;168679;6;2010
3300159;Aperibé;10177;6;2010
3300209;Araruama;111529;6;2010
3300225;Areal;11399;6;2010
3300233;Armação dos Búzios;27403;6;2010
3300258;Arraial do Cabo;27654;6;2010
3300308;Barra do Piraí;94680;6;2010
3300407;Barra Mansa;177703;6;2010
3300456;Belford Roxo;468786;6;2010
3300506;Bom Jardim;25291;6;2010
3300605;Bom Jesus do Itabapoana;35384;6;2010
3300704;Cabo Frio;185238;6;2010
3300803;Cachoeiras de Macacu;54183;6;2010
3300902;Cambuci;14825;6;2010
3301009;Campos dos Goytacazes;462832;6;2010
3301108;Cantagalo;19830;6;2010
3300936;Carapebus;13280;6;2010
3301157;Cardoso Moreira;12600;6;2010
3301207;Carmo;17400;6;2010
3301306;Casimiro de Abreu;35124;6;2010
3300951;Comendador Levy Gasparian;8176;6;2010
3301405;Conceição de Macabu;21173;6;2010
3301504;Cordeiro;20401;6;2010
3301603;Duas Barras;10921;6;2010
3301702;Duque de Caxias;853796;6;2010
3301801;Engenheiro Paulo de Frontin;13220;6;2010
3301850;Guapimirim;51261;6;2010
3301876;Iguaba Grande;22721;6;2010
3301900;Itaboraí;217522;6;2010
3302007;Itaguaí;108648;6;2010
3302056;Italva;14040;6;2010
3302106;Itaocara;22901;6;2010
3302205;Itaperuna;95697;6;2010
3302254;Itatiaia;28719;6;2010
3302270;Japeri;95298;6;2010
3302304;Laje do Muriaé;7493;6;2010
3302403;Macaé;205478;6;2010
3302452;Macuco;5263;6;2010
3302502;Magé;226984;6;2010
3302601;Mangaratiba;36264;6;2010
3302700;Maricá;126599;6;2010
3302809;Mendes;17925;6;2010
3302858;Mesquita;168371;6;2010
3302908;Miguel Pereira;24631;6;2010
3303005;Miracema;26846;6;2010
3303104;Natividade;15083;6;2010
3303203;Nilópolis;157368;6;2010
3303302;Niterói;487123;6;2010
3303401;Nova Friburgo;181947;6;2010
3303500;Nova Iguaçu;795770;6;2010
3303609;Paracambi;47018;6;2010
3303708;Paraíba do Sul;41026;6;2010
3303807;Paraty;37403;6;2010
3303856;Paty do Alferes;26337;6;2010
3303906;Petrópolis;295772;6;2010
3303955;Pinheiral;22667;6;2010
3304003;Piraí;26247;6;2010
3304102;Porciúncula;17731;6;2010
3304110;Porto Real;16518;6;2010
3304128;Quatis;12760;6;2010
3304144;Queimados;137709;6;2010
3304151;Quissamã;20132;6;2010
3304201;Resende;119527;6;2010
3304300;Rio Bonito;55459;6;2010
3304409;Rio Claro;17406;6;2010
3304508;Rio das Flores;8546;6;2010
3304524;Rio das Ostras;104434;6;2010
3304557;Rio de Janeiro;6313203;6;2010
3304607;Santa Maria Madalena;10323;6;2010
3304706;Santo Antônio de Pádua;40559;6;2010
3304805;São Fidélis;37531;6;2010
3304755;São Francisco de Itabapoana;41351;6;2010
3304904;São Gonçalo;998012;6;2010
3305000;São João da Barra;32666;6;2010
3305109;São João de Meriti;458531;6;2010
3305133;São José de Ubá;6994;6;2010
3305158;São José do Vale do Rio Preto;20236;6;2010
3305208;São Pedro da Aldeia;87468;6;2010
3305307;São Sebastião do Alto;8887;6;2010
3305406;Sapucaia;17519;6;2010
3305505;Saquarema;73874;6;2010
3305554;Seropédica;77979;6;2010
3305604;Silva Jardim;21348;6;2010
3305703;Sumidouro;14889;6;2010
3305752;Tanguá;30657;6;2010
3305802;Teresópolis;163336;6;2010
3305901;Trajano de Moraes;10285;6;2010
3306008;Três Rios;77347;6;2010
3306107;Valença;71756;6;2010
3306156;Varre-Sai;9449;6;2010
3306206;Vassouras;34364;6;2010
3306305;Volta Redonda;257557;6;2010
3300100;Angra dos Reis;169143;7;2010
3300159;Aperibé;10197;7;2010
3300209;Araruama;111792;7;2010
3300225;Areal;11411;7;2010
3300233;Armação dos Búzios;27493;7;2010
3300258;Arraial do Cabo;27686;7;2010
3300308;Barra do Piraí;94730;7;2010
3300407;Barra Mansa;177759;7;2010
3300456;Belford Roxo;469065;7;2010
3300506;Bom Jardim;25313;7;2010
3300605;Bom Jesus do Itabapoana;35398;7;2010
3300704;Cabo Frio;185796;7;2010
3300803;Cachoeiras de Macacu;54229;7;2010
3300902;Cambuci;14826;7;2010
3301009;Campos dos Goytacazes;463299;7;2010
3301108;Cantagalo;19830;7;2010
3300936;Carapebus;13325;7;2010
3301157;Cardoso Moreira;12600;7;2010
3301207;Carmo;17418;7;2010
3301306;Casimiro de Abreu;35253;7;2010
3300951;Comendador Levy Gasparian;8178;7;2010
3301405;Conceição de Macabu;21193;7;2010
3301504;Cordeiro;20416;7;2010
3301603;Duas Barras;10925;7;2010
3301702;Duque de Caxias;854440;7;2010
3301801;Engenheiro Paulo de Frontin;13229;7;2010
3301850;Guapimirim;51383;7;2010
3301876;Iguaba Grande;22795;7;2010
3301900;Itaboraí;217776;7;2010
3302007;Itaguaí;108890;7;2010
3302056;Italva;14052;7;2010
3302106;Itaocara;22900;7;2010
3302205;Itaperuna;95771;7;2010
3302254;Itatiaia;28752;7;2010
3302270;Japeri;95399;7;2010
3302304;Laje do Muriaé;7490;7;2010
3302403;Macaé;206198;7;2010
3302452;Macuco;5266;7;2010
3302502;Magé;227158;7;2010
3302601;Mangaratiba;36372;7;2010
3302700;Maricá;127106;7;2010
3302809;Mendes;17930;7;2010
3302858;Mesquita;168373;7;2010
3302908;Miguel Pereira;24636;7;2010
3303005;Miracema;26845;7;2010
3303104;Natividade;15082;7;2010
3303203;Nilópolis;157396;7;2010
3303302;Niterói;487347;7;2010
3303401;Nova Friburgo;182016;7;2010
3303500;Nova Iguaçu;796016;7;2010
3303609;Paracambi;47074;7;2010
3303708;Paraíba do Sul;41056;7;2010
3303807;Paraty;37473;7;2010
3303856;Paty do Alferes;26348;7;2010
3303906;Petrópolis;295845;7;2010
3303955;Pinheiral;22694;7;2010
3304003;Piraí;26282;7;2010
3304102;Porciúncula;17746;7;2010
3304110;Porto Real;16559;7;2010
3304128;Quatis;12777;7;2010
3304144;Queimados;137840;7;2010
3304151;Quissamã;20194;7;2010
3304201;Resende;119653;7;2010
3304300;Rio Bonito;55506;7;2010
3304409;Rio Claro;17416;7;2010
3304508;Rio das Flores;8554;7;2010
3304524;Rio das Ostras;105337;7;2010
3304557;Rio de Janeiro;6316908;7;2010
3304607;Santa Maria Madalena;10322;7;2010
3304706;Santo Antônio de Pádua;40574;7;2010
3304805;São Fidélis;37537;7;2010
3304755;São Francisco de Itabapoana;41352;7;2010
3304904;São Gonçalo;998900;7;2010
3305000;São João da Barra;32709;7;2010
3305109;São João de Meriti;458602;7;2010
3305133;São José de Ubá;6998;7;2010
3305158;São José do Vale do Rio Preto;20244;7;2010
3305208;São Pedro da Aldeia;87694;7;2010
3305307;São Sebastião do Alto;8891;7;2010
3305406;Sapucaia;17522;7;2010
3305505;Saquarema;74074;7;2010
3305554;Seropédica;78088;7;2010
3305604;Silva Jardim;21348;7;2010
3305703;Sumidouro;14894;7;2010
3305752;Tanguá;30697;7;2010
3305802;Teresópolis;163552;7;2010
3305901;Trajano de Moraes;10287;7;2010
3306008;Três Rios;77390;7;2010
3306107;Valença;71801;7;2010
3306156;Varre-Sai;9463;7;2010
3306206;Vassouras;34387;7;2010
3306305;Volta Redonda;257682;7;2010
3300100;Angra dos Reis;169511;8;2010
3300159;Aperibé;10213;8;2010
3300209;Araruama;112008;8;2010
3300225;Areal;11423;8;2010
3300233;Armação dos Búzios;27560;8;2010
3300258;Arraial do Cabo;27715;8;2010
3300308;Barra do Piraí;94778;8;2010
3300407;Barra Mansa;177813;8;2010
3300456;Belford Roxo;469332;8;2010
3300506;Bom Jardim;25333;8;2010
3300605;Bom Jesus do Itabapoana;35411;8;2010
3300704;Cabo Frio;186227;8;2010
3300803;Cachoeiras de Macacu;54273;8;2010
3300902;Cambuci;14827;8;2010
3301009;Campos dos Goytacazes;463731;8;2010
3301108;Cantagalo;19830;8;2010
3300936;Carapebus;13359;8;2010
3301157;Cardoso Moreira;12600;8;2010
3301207;Carmo;17434;8;2010
3301306;Casimiro de Abreu;35347;8;2010
3300951;Comendador Levy Gasparian;8180;8;2010
3301405;Conceição de Macabu;21211;8;2010
3301504;Cordeiro;20430;8;2010
3301603;Duas Barras;10930;8;2010
3301702;Duque de Caxias;855048;8;2010
3301801;Engenheiro Paulo de Frontin;13237;8;2010
3301850;Guapimirim;51483;8;2010
3301876;Iguaba Grande;22851;8;2010
3301900;Itaboraí;218008;8;2010
3302007;Itaguaí;109091;8;2010
3302056;Italva;14063;8;2010
3302106;Itaocara;22899;8;2010
3302205;Itaperuna;95841;8;2010
3302254;Itatiaia;28783;8;2010
3302270;Japeri;95492;8;2010
3302304;Laje do Muriaé;7487;8;2010
3302403;Macaé;206728;8;2010
3302452;Macuco;5269;8;2010
3302502;Magé;227322;8;2010
3302601;Mangaratiba;36456;8;2010
3302700;Maricá;127461;8;2010
3302809;Mendes;17935;8;2010
3302858;Mesquita;168376;8;2010
3302908;Miguel Pereira;24642;8;2010
3303005;Miracema;26843;8;2010
3303104;Natividade;15082;8;2010
3303203;Nilópolis;157425;8;2010
3303302;Niterói;487562;8;2010
3303401;Nova Friburgo;182082;8;2010
3303500;Nova Iguaçu;796257;8;2010
3303609;Paracambi;47124;8;2010
3303708;Paraíba do Sul;41084;8;2010
3303807;Paraty;37533;8;2010
3303856;Paty do Alferes;26359;8;2010
3303906;Petrópolis;295917;8;2010
3303955;Pinheiral;22719;8;2010
3304003;Piraí;26314;8;2010
3304102;Porciúncula;17760;8;2010
3304110;Porto Real;16592;8;2010
3304128;Quatis;12793;8;2010
3304144;Queimados;137962;8;2010
3304151;Quissamã;20242;8;2010
3304201;Resende;119769;8;2010
3304300;Rio Bonito;55551;8;2010
3304409;Rio Claro;17425;8;2010
3304508;Rio das Flores;8561;8;2010
3304524;Rio das Ostras;105676;8;2010
3304557;Rio de Janeiro;6320446;8;2010
3304607;Santa Maria Madalena;10321;8;2010
3304706;Santo Antônio de Pádua;40589;8;2010
3304805;São Fidélis;37543;8;2010
3304755;São Francisco de Itabapoana;41354;8;2010
3304904;São Gonçalo;999728;8;2010
3305000;São João da Barra;32747;8;2010
3305109;São João de Meriti;458673;8;2010
3305133;São José de Ubá;7003;8;2010
3305158;São José do Vale do Rio Preto;20251;8;2010
3305208;São Pedro da Aldeia;87875;8;2010
3305307;São Sebastião do Alto;8895;8;2010
3305406;Sapucaia;17525;8;2010
3305505;Saquarema;74234;8;2010
3305554;Seropédica;78186;8;2010
3305604;Silva Jardim;21349;8;2010
3305703;Sumidouro;14900;8;2010
3305752;Tanguá;30732;8;2010
3305802;Teresópolis;163746;8;2010
3305901;Trajano de Moraes;10289;8;2010
3306008;Três Rios;77432;8;2010
3306107;Valença;71843;8;2010
3306156;Varre-Sai;9475;8;2010
3306206;Vassouras;34410;8;2010
3306305;Volta Redonda;257803;8;2010
3300100;Angra dos Reis;170063;9;2010
3300159;Aperibé;10234;9;2010
3300209;Araruama;112294;9;2010
3300225;Areal;11437;9;2010
3300233;Armação dos Búzios;27657;9;2010
3300258;Arraial do Cabo;27750;9;2010
3300308;Barra do Piraí;94832;9;2010
3300407;Barra Mansa;177873;9;2010
3300456;Belford Roxo;469635;9;2010
3300506;Bom Jardim;25357;9;2010
3300605;Bom Jesus do Itabapoana;35426;9;2010
3300704;Cabo Frio;186835;9;2010
3300803;Cachoeiras de Macacu;54324;9;2010
3300902;Cambuci;14828;9;2010
3301009;Campos dos Goytacazes;464239;9;2010
3301108;Cantagalo;19830;9;2010
3300936;Carapebus;13408;9;2010
3301157;Cardoso Moreira;12600;9;2010
3301207;Carmo;17453;9;2010
3301306;Casimiro de Abreu;35488;9;2010
3300951;Comendador Levy Gasparian;8182;9;2010
3301405;Conceição de Macabu;21233;9;2010
3301504;Cordeiro;20446;9;2010
3301603;Duas Barras;10935;9;2010
3301702;Duque de Caxias;855748;9;2010
3301801;Engenheiro Paulo de Frontin;13246;9;2010
3301850;Guapimirim;51616;9;2010
3301876;Iguaba Grande;22932;9;2010
3301900;Itaboraí;218284;9;2010
3302007;Itaguaí;109354;9;2010
3302056;Italva;14076;9;2010
3302106;Itaocara;22898;9;2010
3302205;Itaperuna;95921;9;2010
3302254;Itatiaia;28820;9;2010
3302270;Japeri;95602;9;2010
3302304;Laje do Muriaé;7484;9;2010
3302403;Macaé;207512;9;2010
3302452;Macuco;5272;9;2010
3302502;Magé;227511;9;2010
3302601;Mangaratiba;36574;9;2010
3302700;Maricá;128014;9;2010
3302809;Mendes;17940;9;2010
3302858;Mesquita;168379;9;2010
3302908;Miguel Pereira;24648;9;2010
3303005;Miracema;26841;9;2010
3303104;Natividade;15082;9;2010
3303203;Nilópolis;157456;9;2010
3303302;Niterói;487804;9;2010
3303401;Nova Friburgo;182156;9;2010
3303500;Nova Iguaçu;796524;9;2010
3303609;Paracambi;47184;9;2010
3303708;Paraíba do Sul;41116;9;2010
3303807;Paraty;37609;9;2010
3303856;Paty do Alferes;26371;9;2010
3303906;Petrópolis;295997;9;2010
3303955;Pinheiral;22748;9;2010
3304003;Piraí;26352;9;2010
3304102;Porciúncula;17776;9;2010
3304110;Porto Real;16636;9;2010
3304128;Quatis;12812;9;2010
3304144;Queimados;138104;9;2010
3304151;Quissamã;20309;9;2010
3304201;Resende;119906;9;2010
3304300;Rio Bonito;55603;9;2010
3304409;Rio Claro;17435;9;2010
3304508;Rio das Flores;8569;9;2010
3304524;Rio das Ostras;106666;9;2010
3304557;Rio de Janeiro;6324464;9;2010
3304607;Santa Maria Madalena;10320;9;2010
3304706;Santo Antônio de Pádua;40605;9;2010
3304805;São Fidélis;37549;9;2010
3304755;São Francisco de Itabapoana;41356;9;2010
3304904;São Gonçalo;1000692;9;2010
3305000;São João da Barra;32793;9;2010
3305109;São João de Meriti;458750;9;2010
3305133;São José de Ubá;7008;9;2010
3305158;São José do Vale do Rio Preto;20259;9;2010
3305208;São Pedro da Aldeia;88120;9;2010
3305307;São Sebastião do Alto;8899;9;2010
3305406;Sapucaia;17528;9;2010
3305505;Saquarema;74453;9;2010
3305554;Seropédica;78305;9;2010
3305604;Silva Jardim;21350;9;2010
3305703;Sumidouro;14906;9;2010
3305752;Tanguá;30775;9;2010
3305802;Teresópolis;163981;9;2010
3305901;Trajano de Moraes;10291;9;2010
3306008;Três Rios;77479;9;2010
3306107;Valença;71891;9;2010
3306156;Varre-Sai;9490;9;2010
3306206;Vassouras;34436;9;2010
3306305;Volta Redonda;257939;9;2010
3300100;Angra dos Reis;170616;10;2010
3300159;Aperibé;10255;10;2010
3300209;Araruama;112581;10;2010
3300225;Areal;11450;10;2010
3300233;Armação dos Búzios;27755;10;2010
3300258;Arraial do Cabo;27784;10;2010
3300308;Barra do Piraí;94887;10;2010
3300407;Barra Mansa;177933;10;2010
3300456;Belford Roxo;469938;10;2010
3300506;Bom Jardim;25381;10;2010
3300605;Bom Jesus do Itabapoana;35441;10;2010
3300704;Cabo Frio;187444;10;2010
3300803;Cachoeiras de Macacu;54375;10;2010
3300902;Cambuci;14830;10;2010
3301009;Campos dos Goytacazes;464747;10;2010
3301108;Cantagalo;19830;10;2010
3300936;Carapebus;13458;10;2010
3301157;Cardoso Moreira;12600;10;2010
3301207;Carmo;17472;10;2010
3301306;Casimiro de Abreu;35629;10;2010
3300951;Comendador Levy Gasparian;8184;10;2010
3301405;Conceição de Macabu;21254;10;2010
3301504;Cordeiro;20462;10;2010
3301603;Duas Barras;10940;10;2010
3301702;Duque de Caxias;856448;10;2010
3301801;Engenheiro Paulo de Frontin;13256;10;2010
3301850;Guapimirim;51749;10;2010
3301876;Iguaba Grande;23013;10;2010
3301900;Itaboraí;218561;10;2010
3302007;Itaguaí;109618;10;2010
3302056;Italva;14089;10;2010
3302106;Itaocara;22897;10;2010
3302205;Itaperuna;96002;10;2010
3302254;Itatiaia;28856;10;2010
3302270;Japeri;95711;10;2010
3302304;Laje do Muriaé;7480;10;2010
3302403;Macaé;208299;10;2010
3302452;Macuco;5276;10;2010
3302502;Magé;227700;10;2010
3302601;Mangaratiba;36692;10;2010
3302700;Maricá;128569;10;2010
3302809;Mendes;17946;10;2010
3302858;Mesquita;168382;10;2010
3302908;Miguel Pereira;24655;10;2010
3303005;Miracema;26839;10;2010
3303104;Natividade;15081;10;2010
3303203;Nilópolis;157488;10;2010
3303302;Niterói;488046;10;2010
3303401;Nova Friburgo;182230;10;2010
3303500;Nova Iguaçu;796792;10;2010
3303609;Paracambi;47244;10;2010
3303708;Paraíba do Sul;41148;10;2010
3303807;Paraty;37685;10;2010
3303856;Paty do Alferes;26384;10;2010
3303906;Petrópolis;296076;10;2010
3303955;Pinheiral;22778;10;2010
3304003;Piraí;26391;10;2010
3304102;Porciúncula;17792;10;2010
3304110;Porto Real;16681;10;2010
3304128;Quatis;12831;10;2010
3304144;Queimados;138247;10;2010
3304151;Quissamã;20377;10;2010
3304201;Resende;120042;10;2010
3304300;Rio Bonito;55655;10;2010
3304409;Rio Claro;17446;10;2010
3304508;Rio das Flores;8578;10;2010
3304524;Rio das Ostras;107665;10;2010
3304557;Rio de Janeiro;6328485;10;2010
3304607;Santa Maria Madalena;10318;10;2010
3304706;Santo Antônio de Pádua;40621;10;2010
3304805;São Fidélis;37556;10;2010
3304755;São Francisco de Itabapoana;41357;10;2010
3304904;São Gonçalo;1001656;10;2010
3305000;São João da Barra;32840;10;2010
3305109;São João de Meriti;458828;10;2010
3305133;São José de Ubá;7013;10;2010
3305158;São José do Vale do Rio Preto;20268;10;2010
3305208;São Pedro da Aldeia;88366;10;2010
3305307;São Sebastião do Alto;8903;10;2010
3305406;Sapucaia;17531;10;2010
3305505;Saquarema;74672;10;2010
3305554;Seropédica;78424;10;2010
3305604;Silva Jardim;21350;10;2010
3305703;Sumidouro;14912;10;2010
3305752;Tanguá;30817;10;2010
3305802;Teresópolis;164216;10;2010
3305901;Trajano de Moraes;10293;10;2010
3306008;Três Rios;77527;10;2010
3306107;Valença;71939;10;2010
3306156;Varre-Sai;9505;10;2010
3306206;Vassouras;34462;10;2010
3306305;Volta Redonda;258075;10;2010
3300100;Angra dos Reis;171171;11;2010
3300159;Aperibé;10276;11;2010
3300209;Araruama;112869;11;2010
3300225;Areal;11464;11;2010
3300233;Armação dos Búzios;27853;11;2010
3300258;Arraial do Cabo;27819;11;2010
3300308;Barra do Piraí;94941;11;2010
3300407;Barra Mansa;177994;11;2010
3300456;Belford Roxo;470242;11;2010
3300506;Bom Jardim;25404;11;2010
3300605;Bom Jesus do Itabapoana;35456;11;2010
3300704;Cabo Frio;188056;11;2010
3300803;Cachoeiras de Macacu;54425;11;2010
3300902;Cambuci;14831;11;2010
3301009;Campos dos Goytacazes;465256;11;2010
3301108;Cantagalo;19830;11;2010
3300936;Carapebus;13507;11;2010
3301157;Cardoso Moreira;12600;11;2010
3301207;Carmo;17492;11;2010
3301306;Casimiro de Abreu;35771;11;2010
3300951;Comendador Levy Gasparian;8187;11;2010
3301405;Conceição de Macabu;21276;11;2010
3301504;Cordeiro;20478;11;2010
3301603;Duas Barras;10945;11;2010
3301702;Duque de Caxias;857149;11;2010
3301801;Engenheiro Paulo de Frontin;13265;11;2010
3301850;Guapimirim;51883;11;2010
3301876;Iguaba Grande;23094;11;2010
